"Symbol","EndDate","Source","StateTypeCode","RDPerson","RDPersonRatio","RDSpendSum","RDSpendSumRatio"
"600537","2019-12-31","0","1","263","14.4000","112613985.8200","3.1600"
"600537","2020-12-31","0","1","224","13.6300","119489300.0000","2.9200"
"600537","2021-12-31","0","1","217","13.0000","109956207.8100","2.6900"
"600538","1999-12-31","1","1","","","","1.6200"
"600538","2000-12-31","1","1","","","","2.5400"
"600538","2001-12-31","1","1","","","","2.0700"
"600538","2009-12-31","0","1","","","583000.0000",""
"600538","2012-12-31","0","1","","","3205517.6200","0.5900"
"600538","2013-12-31","0","1","","","4104189.3800","0.9100"
"600538","2014-12-31","0","1","","","2117394.8400","0.5100"
"600538","2015-12-31","0","1","17","1.9400","1187162.8200","0.2300"
"600538","2016-12-31","0","1","17","2.0700","1913036.8000","0.4200"
"600538","2017-12-31","0","1","16","1.9300","949165.9800","0.2200"
"600538","2018-12-31","0","1","5","1.3200","250319.1200","0.1100"
"600538","2019-12-31","0","1","1","0.0030","75572.4000","0.0300"
"600538","2020-12-31","0","1","1","0.2800","50133.5300","0.0200"
"600538","2021-12-31","0","1","33","7.7600","9143873.2200","2.1500"
"600539","1998-12-31","1","1","","","","0.2800"
"600539","1999-12-31","1","1","","","","0.3700"
"600539","2000-12-31","1","1","","","","1.1300"
"600540","2010-12-31","0","1","","","1535002.2200",""
"600540","2011-12-31","0","1","","","1413418.1500",""
"600540","2012-12-31","0","1","","","10041000.0000","0.3800"
"600540","2013-12-31","0","1","","","2542600.0000","0.1900"
"600540","2014-12-31","0","1","","","2444500.0000","0.2200"
"600540","2015-12-31","0","1","52","1.3200","1791900.0000","0.1500"
"600540","2016-12-31","0","1","52","1.3200","1766300.0000","0.1700"
"600540","2017-12-31","0","1","52","1.3800","1071700.0000","0.0972"
"600540","2018-12-31","0","2","38","2.7300","397399.0500",""
"600540","2019-12-31","0","1","32","4.6900","1005000.0000","0.0730"
"600540","2020-12-31","0","1","31","5.1800","445691.3000","0.0400"
"600540","2021-12-31","0","1","29","5.3000","413725.2000","0.0377"
"600545","2016-12-31","0","1","","","400000.0000",""
"600545","2017-12-31","0","1","416","9.3000","322082000.0000","3.7000"
"600545","2018-12-31","0","1","445","9.4000","466215000.0000","4.4400"
"600545","2019-12-31","0","1","501","10.1000","574603000.0000","6.7000"
"600545","2020-12-31","0","1","478","10.7000","540373000.0000","11.1400"
"600545","2021-12-31","0","1","342","10.4000","417489000.0000","7.6000"
"600546","2008-12-31","0","1","","","17360000.0000",""
"600546","2012-12-31","0","1","","","61822986.9100","0.0600"
"600546","2013-12-31","0","1","","","67742354.9500","0.0800"
"600546","2014-12-31","0","1","","","92057824.1200","0.1500"
"600546","2015-12-31","0","1","","","63937643.9800","0.1600"
"600546","2016-12-31","0","1","180","1.1700","72620245.7000","0.1500"
"600546","2017-12-31","0","1","180","1.2500","102360661.3000","0.2500"
"600546","2018-12-31","0","1","300","2.1700","108602597.7500","0.2800"
"600546","2019-12-31","0","1","643","4.8200","138977996.5300","0.3700"
"600546","2020-12-31","0","1","690","4.6200","135962016.3400","0.3800"
"600546","2021-12-31","0","1","758","5.1700","207288370.3400","0.4300"
"600547","2000-12-31","1","1","","","100000.0000","0.0500"
"600547","2001-12-31","1","1","","","108800.0000","0.0400"
"600547","2002-12-31","1","1","","","4662000.0000","1.6500"
"600547","2012-12-31","0","1","","","129584433.2200","0.2600"
"600547","2013-12-31","0","1","","","165512199.6400","0.3600"
"600547","2014-12-31","0","1","","","177408019.2800","0.3900"
"600547","2015-12-31","0","1","293","2.2900","154663777.3000","0.4000"
"600547","2016-12-31","0","1","323","2.1900","278450019.9000","0.5500"
"600547","2017-12-31","0","1","396","2.7500","389394433.9200","0.7600"
"600547","2018-12-31","0","1","768","36.7100","432589463.5400","0.7900"
"600547","2019-12-31","0","1","777","36.6300","499082193.3700","0.8000"
"600547","2020-12-31","0","1","1181","7.4900","494761706.6800","0.7800"
"600547","2021-12-31","0","1","1798","11.2300","499851477.3300","1.4700"
"600548","2019-12-31","0","1","41","0.8000","18475000.0000","0.3000"
"600548","2020-12-31","0","1","131","1.9300","60551000.0000","0.7500"
"600548","2021-12-31","0","1","123","1.7300","84482000.0000","0.7800"
"600548","2022-12-31","0","1","84","1.1500","48961000.0000","0.5200"
"600549","1999-12-31","1","1","","","3041814.7800","0.5800"
"600549","2000-12-31","1","1","","","10198186.7200","1.5700"
"600549","2001-12-31","1","1","","","12521676.9000","1.7700"
"600549","2002-06-30","1","1","","","6584448.8200","2.4200"
"600549","2012-12-31","0","1","","","192901149.2300","2.1800"
"600549","2013-12-31","0","1","","","245462023.0100","2.4900"
"600549","2014-12-31","0","1","","","259511059.6100","2.5600"
"600549","2015-12-31","0","1","1270","11.1300","253041514.9700","3.2600"
"600549","2016-12-31","0","1","1189","10.2500","319016612.6600","3.7400"
"600549","2017-12-31","0","1","1206","9.4500","681876365.4500","4.8100"
"600549","2018-12-31","0","1","1512","11.1700","897257640.6700","4.5900"
"600549","2019-12-31","0","1","1620","11.8700","835775148.0100","4.8000"
"600549","2020-12-31","0","1","1597","11.5600","860807924.9600","4.5400"
"600549","2021-12-31","0","1","1499","10.3300","1275753452.8400","4.0100"
"600550","2009-12-31","0","1","","","12435679.7900",""
"600550","2010-12-31","0","1","","","6847827.9200",""
"600550","2011-12-31","0","1","","","41940355.9700",""
"600550","2012-12-31","0","1","","","141497618.3500","5.0000"
"600550","2013-12-31","0","1","","","203618098.2600","4.6700"
"600550","2014-12-31","0","1","","","255500918.9500","6.5600"
"600550","2015-12-31","0","1","357","6.5800","206276762.7000","5.1200"
"600550","2016-12-31","0","1","392","8.2900","195281216.3200","4.8000"
"600550","2017-12-31","0","1","474","10.0000","189853452.3800","4.3500"
"600550","2018-12-31","0","1","431","10.0000","181348685.8900","5.6900"
"600550","2019-12-31","0","1","457","10.4600","166215417.9500","4.7300"
"600550","2020-12-31","0","1","478","11.2600","209066184.0900","5.1200"
"600550","2021-12-31","0","1","408","10.1700","231228765.7600","5.5900"
"600551","2013-12-31","0","1","","","6746435.5600",""
"600551","2014-12-31","0","1","","","16622559.2100",""
"600551","2016-12-31","0","1","188","6.0000","24750570.4400","0.3700"
"600551","2017-12-31","0","1","208","6.7800","27828355.6300","0.4200"
"600551","2018-12-31","0","1","","","30545313.9000",""
"600551","2019-12-31","0","1","","","28359014.9600",""
"600551","2020-12-31","0","1","","","37460973.8500",""
"600551","2021-12-31","0","1","545","23.3900","32512320.5300",""
"600552","1999-12-31","1","1","","","4701500.0000","3.5400"
"600552","2000-12-31","1","1","","","9662000.0000","5.8200"
"600552","2001-12-31","1","1","","","9556500.0000","5.3700"
"600552","2002-06-30","1","1","","","4970400.0000","5.8100"
"600552","2009-12-31","0","1","","","13150000.0000",""
"600552","2011-12-31","0","1","","","1085269.0800",""
"600552","2012-12-31","0","1","","","17567612.2900","1.8100"
"600552","2013-12-31","0","1","","","32564961.3500","3.3100"
"600552","2014-12-31","0","1","","","66878862.3600","7.1000"
"600552","2015-12-31","0","1","576","11.9100","132158245.6900","11.7000"
"600552","2016-12-31","0","1","451","8.3200","144513114.8200","4.6500"
"600552","2017-12-31","0","1","334","6.0000","134579067.3100","3.7900"
"600552","2018-12-31","0","1","370","7.5300","141845125.3800","4.6500"
"600552","2019-12-31","0","1","425","7.2300","213677766.3500","4.7300"
"600552","2020-12-31","0","1","415","4.8300","298551622.0300","5.8900"
"600552","2021-12-31","0","1","458","7.6500","309186769.6500","4.8900"
"600553","2000-12-31","1","2","","","283000.0000","0.0800"
"600556","2019-12-31","0","1","146","17.5700","53219196.0000","2.6900"
"600556","2020-12-31","0","1","301","22.3100","84807643.4700","2.7700"
"600556","2021-12-31","0","1","532","28.2200","135439338.6000","3.0000"
"600557","2010-12-31","0","1","","","20600000.0000",""
"600557","2012-12-31","0","1","","","204244209.5600","10.7300"
"600557","2013-12-31","0","1","","","253806753.1100","11.3800"
"600557","2014-12-31","0","1","","","238925453.2400","9.3200"
"600557","2015-12-31","0","1","337","5.9500","355185483.7100","12.5900"
"600557","2016-12-31","0","1","384","6.7100","361829740.3400","12.0600"
"600557","2017-12-31","0","1","294","5.0500","258002398.1400","7.8800"
"600557","2018-12-31","0","1","319","5.0600","351413214.4500","9.1900"
"600557","2019-12-31","0","1","378","5.0400","464735079.3900","10.1800"
"600557","2020-12-31","0","1","397","6.1500","395470109.1200","13.0400"
"600557","2021-12-31","0","1","425","8.4200","509765547.9900","13.9700"
"600557","2022-12-31","0","1","482","8.3700","621170706.0000","14.2800"
"600558","2012-12-31","0","1","","","56395486.9100","2.4300"
"600558","2013-12-31","0","1","","","126276318.7100","5.7800"
"600558","2014-12-31","0","1","","","122367526.3500","5.6200"
"600558","2015-12-31","0","1","299","13.7900","96811632.2300","5.7200"
"600558","2016-12-31","0","1","294","13.7500","95406335.8600","5.6700"
"600558","2017-12-31","0","1","291","14.6600","117511536.2600","5.5700"
"600558","2018-12-31","0","1","289","14.7200","130146139.7300","5.0600"
"600558","2019-12-31","0","1","292","14.6400","140244469.1200","5.0300"
"600558","2020-12-31","0","1","297","14.9000","174983674.9100","5.8100"
"600558","2021-12-31","0","1","335","16.8000","200939482.9800","5.8300"
"600559","2001-12-31","1","1","19","","1500000.0000",""
"600559","2012-12-31","0","1","","","2521638.2600","0.1500"
"600559","2013-12-31","0","1","","","2956249.5300","0.1600"
"600559","2014-12-31","0","1","","","3198661.9900","0.1500"
"600559","2015-12-31","0","1","61","2.4400","4570350.4900","0.2000"
"600559","2016-12-31","0","1","62","2.3100","6098080.6800","0.2500"
"600559","2017-12-31","0","1","62","2.3700","6609200.0800","0.2600"
"600559","2018-12-31","0","1","94","1.6400","7808907.6000","0.2200"
"600559","2019-12-31","0","1","96","1.6400","12110482.1600","0.3000"
"600559","2020-12-31","0","1","98","1.6600","12543295.2600","0.3500"
"600559","2021-12-31","0","1","117","1.8500","15769198.1500","0.3900"
"600560","2009-12-31","0","1","","","7000.0000",""
"600560","2010-12-31","0","1","","","25482419.4600",""
"600560","2012-12-31","0","1","","","50101865.9500","3.9300"
"600560","2013-12-31","0","1","","","51872565.3600","5.0400"
"600560","2014-12-31","0","1","","","40548182.8900","7.0900"
"600560","2015-12-31","0","1","25","4.9700","43201870.4200","8.0600"
"600560","2016-12-31","0","1","58","12.7200","38138816.0000","8.2000"
"600560","2017-12-31","0","1","53","12.4400","35180508.6000","6.5400"
"600560","2018-12-31","0","1","53","12.5000","52732846.3400","9.4200"
"600560","2019-12-31","0","1","52","12.9000","49920942.9400","7.5600"
"600560","2020-12-31","0","1","60","17.0900","52211704.3300","7.5200"
"600560","2021-12-31","0","1","100","29.5000","55655370.7900","7.8700"
"600560","2022-12-31","0","1","118","33.7000","62167330.6900","8.4600"
"600562","1999-12-31","1","1","","","","0.3600"
"600562","2000-12-31","1","1","","","","0.4000"
"600562","2001-12-31","1","1","","","","0.6700"
"600562","2002-06-30","1","1","","","","2.3200"
"600562","2010-12-31","0","1","","","9715642.9700",""
"600562","2011-12-31","0","1","","","11329391.1400",""
"600562","2012-12-31","0","1","","","10021376.6800","3.6600"
"600562","2013-12-31","0","1","","","36463310.0600","4.0300"
"600562","2014-12-31","0","1","","","55563309.8200","5.7800"
"600562","2015-12-31","0","1","290","46.1800","68515990.1500","6.2800"
"600562","2016-12-31","0","1","352","56.3200","71767558.8700","5.7000"
"600562","2017-12-31","0","1","254","37.3000","73665180.6900","6.3800"
"600562","2018-12-31","0","1","275","40.7400","68730894.4000","6.5900"
"600562","2019-12-31","0","1","266","40.4300","67001152.6400","5.7700"
"600562","2020-12-31","0","1","670","49.9000","174699421.3100","4.8500"
"600562","2021-12-31","0","1","680","48.7000","184592074.9500","5.3800"
"600563","1999-12-31","1","1","","","5520000.0000","3.1400"
"600563","2000-12-31","1","1","","","9070000.0000","4.6600"
"600563","2001-12-31","1","1","","","13960000.0000","6.2500"
"600563","2007-12-31","0","1","","","29710000.0000","5.0000"
"600563","2012-12-31","0","1","","","58599714.6900","4.7600"
"600563","2013-12-31","0","1","","","58742496.3500","4.4300"
"600563","2014-12-31","0","1","","","67318839.4400","4.7500"
"600563","2015-12-31","0","1","183","14.4900","65011700.8400","4.6660"
"600563","2016-12-31","0","1","212","","76878096.9900","5.0500"
"600563","2017-12-31","0","1","245","11.9500","71087945.9400","4.1900"
"600563","2018-12-31","0","1","309","13.0300","71472665.0500","4.1500"
"600563","2019-12-31","0","1","334","12.9300","68972900.0000","4.1000"
"600563","2020-12-31","0","1","336","10.1000","75274300.0000","3.9800"
"600563","2021-12-31","0","1","409","10.9000","107390600.0000","3.8200"
"600565","2012-12-31","0","1","","","21503467.0100","0.7000"
"600565","2013-12-31","0","1","","","16528117.0800","0.5400"
"600565","2014-12-31","0","1","","","44540929.5300","0.6100"
"600565","2015-12-31","0","1","92","5.7200","47983691.2200","0.6200"
"600565","2016-12-31","0","1","93","3.8900","50515831.5900","0.3500"
"600565","2017-12-31","0","1","84","2.4100","42021947.9100","0.4400"
"600565","2018-12-31","0","1","79","1.5600","42989109.3900","0.3200"
"600565","2019-12-31","0","1","78","1.2400","53498366.0400","0.2700"
"600565","2020-12-31","0","1","118","1.6200","51747703.2400","0.2500"
"600565","2021-12-31","0","1","128","1.5400","67001122.8700","0.3300"
"600566","1998-12-31","1","1","","","","6.1900"
"600566","1999-12-31","1","1","","","","5.3300"
"600566","2000-12-31","1","1","","","","4.8900"
"600566","2009-12-31","0","1","","","7800000.0000",""
"600566","2010-12-31","0","1","","","9740000.0000",""
"600566","2011-12-31","0","1","","","8369000.0000",""
"600566","2012-12-31","0","1","","","7917313.0800","4.9500"
"600566","2013-12-31","0","1","","","90906063.1900","3.7100"
"600566","2014-12-31","0","1","","","110251359.9700","3.6900"
"600566","2015-12-31","0","1","330","7.4900","127123953.5300","3.3700"
"600566","2016-12-31","0","1","351","6.8600","145299780.9300","3.1100"
"600566","2017-12-31","0","1","370","5.9100","195394587.6500","3.4600"
"600566","2018-12-31","0","1","551","7.7100","230479401.4500","3.2000"
"600566","2019-12-31","0","1","602","8.5100","231422923.4000","3.3300"
"600566","2020-12-31","0","1","811","11.7100","263489619.3400","4.2700"
"600566","2021-12-31","0","1","683","10.3000","544636773.8000","7.1400"
"600567","1998-12-31","1","2","","","","2.7300"
"600567","1999-12-31","1","2","","","","3.0500"
"600567","2000-12-31","1","2","","","","3.1200"
"600567","2001-09-30","1","1","","","","3.0500"
"600567","2010-12-31","0","1","","","82000000.0000",""
"600567","2011-12-31","0","1","","","92060000.0000",""
"600567","2012-12-31","0","1","","","91060000.0000","2.2000"
"600567","2013-12-31","0","1","","","233412278.9500","3.5500"
"600567","2014-12-31","0","1","","","236540060.9100","3.0600"
"600567","2015-12-31","0","1","468","4.8500","259155098.9700","2.6500"
"600567","2016-12-31","0","1","632","7.1500","311763017.7100","2.5700"
"600567","2017-12-31","0","1","792","8.7300","443356191.7800","2.5400"
"600567","2018-12-31","0","1","770","6.9400","591412540.3900","2.4300"
"600567","2019-12-31","0","1","954","8.2600","549416236.4600","2.3600"
"600567","2020-12-31","0","1","1030","7.8100","527619382.7700","2.1100"
"600567","2021-12-31","0","1","887","5.8700","870294677.5900","2.6300"
"600569","2010-12-31","0","1","","","10933392.3700",""
"600569","2011-12-31","0","1","","","12503110.4700",""
"600569","2012-12-31","0","1","","","549603090.0000","2.6200"
"600569","2013-12-31","0","1","","","592698064.0000","2.2700"
"600569","2014-12-31","0","1","","","641030900.0000","2.3900"
"600569","2015-12-31","0","1","595","3.1000","557443400.0000","2.7400"
"600569","2016-12-31","0","1","589","3.1900","625565500.0000","2.8400"
"600569","2017-12-31","0","1","585","3.1900","669394700.0000","2.4800"
"600569","2018-12-31","0","1","552","3.2300","670417000.0000","2.0200"
"600569","2019-12-31","0","1","612","3.7300","483616655.6100","1.6200"
"600569","2020-12-31","0","1","643","4.1900","851932388.2800","2.6700"
"600569","2021-12-31","0","1","2114","14.3200","1390647878.8800","2.6700"
"600570","2000-12-31","1","2","","","12410000.0000","16.0000"
"600570","2001-12-31","1","2","","","22407000.0000","19.0000"
"600570","2002-12-31","1","2","5","","31277000.0000","28.0000"
"600570","2010-12-31","0","1","","","36373707.4800",""
"600570","2011-12-31","0","1","","","32850014.7800",""
"600570","2012-12-31","0","1","","","415815655.7700","41.3300"
"600570","2013-12-31","0","1","","","501399955.7600","41.4200"
"600570","2014-12-31","0","1","","","590509153.5500","41.5300"
