"Stkcd","ShortName","Accper","Typrep","IfCorrect","A001000000"
"002603","以岭药业","2014-12-31","A","0","5087911365.80"
"002603","以岭药业","2015-12-31","A","1","5706958738.60"
"002603","以岭药业","2016-12-31","A","0","6250452402.15"
"002603","以岭药业","2017-12-31","A","0","7887369191.32"
"002603","以岭药业","2018-12-31","A","0","8557219469.36"
"002603","以岭药业","2019-12-31","A","0","9069396868.73"
"002603","以岭药业","2020-12-31","A","1","11492337701.65"
"002603","以岭药业","2021-12-31","A","0","12904842340.24"
"002603","以岭药业","2022-12-31","A","0","16336112689.27"
"002644","佛慈制药","2011-12-31","A","0","829228568.18"
"002644","佛慈制药","2012-12-31","A","0","822914026.60"
"002644","佛慈制药","2013-12-31","A","0","903078399.91"
"002644","佛慈制药","2014-12-31","A","0","1046618311.27"
"002644","佛慈制药","2015-12-31","A","0","1362418508.84"
"002644","佛慈制药","2016-12-31","A","0","2036714440.09"
"002644","佛慈制药","2017-12-31","A","0","2349825160.17"
"002644","佛慈制药","2018-12-31","A","1","2524001178.54"
"002644","佛慈制药","2019-12-31","A","1","2400686966.23"
"002644","佛慈制药","2020-12-31","A","1","2387181792.19"
"002644","佛慈制药","2021-12-31","A","0","2352093709.48"
"002644","佛慈制药","2022-12-31","A","1","2586568848.41"
"002653","海思科","2011-12-31","A","0","882704978.52"
"002653","海思科","2012-12-31","A","0","1946291976.81"
"002653","海思科","2013-12-31","A","0","2457188461.98"
"002653","海思科","2014-12-31","A","0","2874916725.64"
"002653","海思科","2015-12-31","A","0","3227546193.04"
"002653","海思科","2016-12-31","A","0","3714349995.02"
"002653","海思科","2017-12-31","A","1","4108830089.91"
"002653","海思科","2018-12-31","A","0","4365855178.39"
"002653","海思科","2019-12-31","A","0","5035263918.31"
"002653","海思科","2020-12-31","A","0","4996569901.30"
"002653","海思科","2021-12-31","A","0","5005285084.31"
"002653","海思科","2022-12-31","A","0","6045955274.42"
"002675","东诚生化","2012-12-31","A","0","1088359125.17"
"002675","东诚生化","2013-12-31","A","0","1228499087.43"
"002675","东诚药业","2014-12-31","A","0","1393353946.38"
"002675","东诚药业","2015-12-31","A","0","2547914798.88"
"002675","东诚药业","2016-12-31","A","0","4267938757.77"
"002675","东诚药业","2017-12-31","A","0","5273151714.76"
"002675","东诚药业","2018-12-31","A","0","6967349703.38"
"002675","东诚药业","2019-12-31","A","0","7294961182.44"
"002675","东诚药业","2020-12-31","A","1","7393206198.64"
"002675","东诚药业","2021-12-31","A","0","7656281227.82"
"002675","东诚药业","2022-12-31","A","0","8176965383.81"
"002680","黄海机械","2012-12-31","A","0","785992871.75"
"002680","黄海机械","2013-12-31","A","0","775664301.55"
"002680","黄海机械","2014-12-31","A","0","783694290.32"
"002680","黄海机械","2015-12-31","A","0","3694561826.72"
"002680","长生生物","2016-12-31","A","0","4037737719.98"
"002680","长生生物","2017-12-31","A","0","4510265057.84"
"002688","金河生物","2012-12-31","A","0","1003372800.58"
"002688","金河生物","2013-12-31","A","0","1016873534.20"
"002688","金河生物","2014-12-31","A","0","1518627922.30"
"002688","金河生物","2015-12-31","A","0","1885202579.18"
"002688","金河生物","2016-12-31","A","0","2662337623.01"
"002688","金河生物","2017-12-31","A","0","2959911864.10"
"002688","金河生物","2018-12-31","A","0","3335354103.12"
"002688","金河生物","2019-12-31","A","0","3344278815.41"
"002688","金河生物","2020-12-31","A","0","3376867194.00"
"002688","金河生物","2021-12-31","A","0","4064525859.70"
"002688","金河生物","2022-12-31","A","0","4505582532.92"
"002693","双成药业","2012-12-31","A","1","886651162.11"
"002693","双成药业","2013-12-31","A","1","917044767.36"
"002693","双成药业","2014-12-31","A","1","943541801.75"
"002693","双成药业","2015-12-31","A","1","1550160888.46"
"002693","双成药业","2016-12-31","A","0","1165528072.32"
"002693","双成药业","2017-12-31","A","0","1377113877.06"
"002693","双成药业","2018-12-31","A","1","1120245836.67"
"002693","双成药业","2019-12-31","A","0","950982609.23"
"002693","双成药业","2020-12-31","A","0","907677495.31"
"002693","双成药业","2021-12-31","A","0","854556164.94"
"002693","双成药业","2022-12-31","A","0","911018789.08"
"002728","台城制药","2014-12-31","A","0","825602717.48"
"002728","台城制药","2015-12-31","A","0","1598083770.30"
"002728","特一药业","2016-12-31","A","0","1603188203.15"
"002728","特一药业","2017-12-31","A","0","1928984881.76"
"002728","特一药业","2018-12-31","A","1","2067598132.85"
"002728","特一药业","2019-12-31","A","0","2256808633.65"
"002728","特一药业","2020-12-31","A","0","2256115995.49"
"002728","特一药业","2021-12-31","A","0","2066196431.51"
"002728","特一药业","2022-12-31","A","0","2545604654.93"
"002737","葵花药业","2014-12-31","A","1","3733015406.41"
"002737","葵花药业","2015-12-31","A","0","3764626907.63"
"002737","葵花药业","2016-12-31","A","0","4223636232.58"
"002737","葵花药业","2017-12-31","A","0","4470167675.64"
"002737","葵花药业","2018-12-31","A","1","5059132073.11"
"002737","葵花药业","2019-12-31","A","0","5309290285.34"
"002737","葵花药业","2020-12-31","A","1","5113343143.57"
"002737","葵花药业","2021-12-31","A","0","5635203544.61"
"002737","葵花药业","2022-12-31","A","0","7031765675.45"
"002750","龙津药业","2014-12-31","A","0","435588209.40"
"002750","龙津药业","2015-12-31","A","0","698858833.57"
"002750","龙津药业","2016-12-31","A","0","759679901.84"
"002750","龙津药业","2017-12-31","A","0","785229136.92"
"002750","龙津药业","2018-12-31","A","0","787549742.85"
"002750","龙津药业","2019-12-31","A","0","806891975.76"
"002750","龙津药业","2020-12-31","A","0","841755807.01"
"002750","龙津药业","2021-12-31","A","0","827279853.47"
"002750","龙津药业","2022-12-31","A","0","747205227.88"
"002755","东方新星","2015-12-31","A","0","716423930.99"
"002755","东方新星","2016-12-31","A","0","690574541.26"
"002755","东方新星","2017-12-31","A","0","866574220.72"
"002755","东方新星","2018-12-31","A","1","2958254506.16"
"002755","奥赛康","2019-12-31","A","0","3692097041.59"
"002755","奥赛康","2020-12-31","A","1","3808099396.51"
"002755","奥赛康","2021-12-31","A","0","3724750010.48"
"002755","奥赛康","2022-12-31","A","0","3414367396.12"
"002773","康弘药业","2015-12-31","A","0","2901190093.95"
"002773","康弘药业","2016-12-31","A","0","3758156522.19"
"002773","康弘药业","2017-12-31","A","0","4586159245.38"
"002773","康弘药业","2018-12-31","A","0","5194882257.35"
"002773","康弘药业","2019-12-31","A","0","5827016799.79"
"002773","康弘药业","2020-12-31","A","0","7001158559.94"
"002773","康弘药业","2021-12-31","A","0","6956079910.12"
"002773","康弘药业","2022-12-31","A","0","7720729941.31"
"002793","东音股份","2016-12-31","A","0","812892740.59"
"002793","东音股份","2017-12-31","A","0","898926875.96"
"002793","东音股份","2018-12-31","A","0","1401732445.47"
"002793","东音股份","2019-12-31","A","0","7460560292.68"
"002793","罗欣药业","2020-12-31","A","0","7721699746.56"
"002793","罗欣药业","2021-12-31","A","0","9496829759.91"
"002793","罗欣药业","2022-12-31","A","0","8107824389.64"
"002817","黄山胶囊","2016-12-31","A","0","699357647.01"
"002817","黄山胶囊","2017-12-31","A","0","738732768.23"
"002817","黄山胶囊","2018-12-31","A","0","780034833.48"
"002817","黄山胶囊","2019-12-31","A","0","831803641.17"
"002817","黄山胶囊","2020-12-31","A","0","915812091.29"
"002817","黄山胶囊","2021-12-31","A","0","1053820293.60"
"002817","黄山胶囊","2022-12-31","A","0","1037692058.04"
"002821","凯莱英","2016-12-31","A","0","2444896556.35"
"002821","凯莱英","2017-12-31","A","0","2637202964.08"
"002821","凯莱英","2018-12-31","A","0","3185341441.90"
"002821","凯莱英","2019-12-31","A","0","3758736367.43"
"002821","凯莱英","2020-12-31","A","0","7157565543.71"
"002821","凯莱英","2021-12-31","A","0","15156297270.34"
"002821","凯莱英","2022-12-31","A","0","18239273651.93"
"002826","易明医药","2016-12-31","A","0","646360853.27"
"002826","易明医药","2017-12-31","A","0","733291272.90"
"002826","易明医药","2018-12-31","A","1","757933697.51"
"002826","易明医药","2019-12-31","A","0","835405794.28"
"002826","易明医药","2020-12-31","A","1","908087426.76"
"002826","易明医药","2021-12-31","A","0","824473281.11"
"002826","易明医药","2022-12-31","A","0","1018204645.88"
"002864","盘龙药业","2017-12-31","A","0","752926669.00"
"002864","盘龙药业","2018-12-31","A","1","817835805.47"
"002864","盘龙药业","2019-12-31","A","0","928877916.40"
"002864","盘龙药业","2020-12-31","A","0","1162548834.54"
"002864","盘龙药业","2021-12-31","A","0","1330174616.17"
"002864","盘龙药业","2022-12-31","A","0","1930786964.46"
"002868","绿康生化","2017-12-31","A","0","756245017.73"
"002868","绿康生化","2018-12-31","A","1","802418344.36"
"002868","绿康生化","2019-12-31","A","0","1010052912.03"
"002868","绿康生化","2020-12-31","A","1","972502779.28"
"002868","绿康生化","2021-12-31","A","0","1258398896.70"
"002868","绿康生化","2022-12-31","A","0","1239862406.54"
"002873","新天药业","2017-12-31","A","0","856403946.15"
"002873","新天药业","2018-12-31","A","0","984313099.51"
"002873","新天药业","2019-12-31","A","0","1083647584.75"
"002873","新天药业","2020-12-31","A","1","1535933766.56"
"002873","新天药业","2021-12-31","A","1","1524426501.68"
"002873","新天药业","2022-12-31","A","1","1839517384.79"
"002880","卫光生物","2017-12-31","A","0","1374672203.54"
"002880","卫光生物","2018-12-31","A","0","1459319731.47"
"002880","卫光生物","2019-12-31","A","0","1585396225.48"
"002880","卫光生物","2020-12-31","A","0","1836144030.49"
"002880","卫光生物","2021-12-31","A","0","2003504959.66"
"002880","卫光生物","2022-12-31","A","0","2575733822.26"
"002898","赛隆药业","2017-12-31","A","0","715133976.29"
"002898","赛隆药业","2018-12-31","A","0","755842366.63"
"002898","赛隆药业","2019-12-31","A","0","835978330.13"
"002898","赛隆药业","2020-12-31","A","1","813959860.22"
"002898","赛隆药业","2021-12-31","A","1","882784590.43"
"002898","赛隆药业","2022-12-31","A","0","847991091.15"
"002900","哈三联","2017-12-31","A","0","2183746388.06"
"002900","哈三联","2018-12-31","A","0","2513555386.13"
"002900","哈三联","2019-12-31","A","0","2672123690.27"
"002900","哈三联","2020-12-31","A","1","2482760796.58"
"002900","哈三联","2021-12-31","A","0","3065517046.80"
"002900","哈三联","2022-12-31","A","0","3276788333.47"
"002907","华森制药","2017-12-31","A","0","885147684.26"
"002907","华森制药","2018-12-31","A","0","1093630023.08"
"002907","华森制药","2019-12-31","A","0","1637469529.33"
"002907","华森制药","2020-12-31","A","1","1721413431.40"
"002907","华森制药","2021-12-31","A","0","1771483746.10"
"002907","华森制药","2022-12-31","A","0","1866666731.37"
"002923","润都股份","2017-12-31","A","0","706003969.75"
"002923","润都股份","2018-12-31","A","0","1138419861.16"
"002923","润都股份","2019-12-31","A","0","1326680483.36"
"002923","润都股份","2020-12-31","A","1","1513772150.91"
"002923","润都股份","2021-12-31","A","0","1909438088.21"
"002923","润都股份","2022-12-31","A","0","2286349976.81"
"002932","明德生物","2018-12-31","A","0","617146993.75"
"002932","明德生物","2019-12-31","A","0","638422342.98"
"002932","明德生物","2020-12-31","A","1","1426645523.77"
"002932","明德生物","2021-12-31","A","0","3417089810.18"
"002932","明德生物","2022-12-31","A","0","9190948425.72"
"002940","昂利康","2018-12-31","A","0","1470201183.43"
"002940","昂利康","2019-12-31","A","0","1384985439.21"
"002940","昂利康","2020-12-31","A","0","1940754044.72"
"002940","昂利康","2021-12-31","A","0","2083578310.62"
"002940","昂利康","2022-12-31","A","0","2596083285.56"
"300006","莱美药业","2009-12-31","A","0","653625601.18"
"300006","莱美药业","2010-12-31","A","0","884010164.00"
"300006","莱美药业","2011-12-31","A","0","1080985036.44"
"300006","莱美药业","2012-12-31","A","0","1423720459.43"
"300006","莱美药业","2013-12-31","A","1","2182135092.59"
"300006","莱美药业","2014-12-31","A","0","2243897646.51"
"300006","莱美药业","2015-12-31","A","0","3102763482.31"
"300006","莱美药业","2016-12-31","A","0","2484109131.22"
"300006","莱美药业","2017-12-31","A","0","2740346072.83"
"300006","莱美药业","2018-12-31","A","0","3140777674.48"
"300006","莱美药业","2019-12-31","A","0","3501431031.13"
"300006","莱美药业","2020-12-31","A","0","3147802975.26"
"300006","莱美药业","2021-12-31","A","0","2926773933.76"
"300006","莱美药业","2022-12-31","A","0","3054984574.17"
"300009","安科生物","2009-12-31","A","0","542355116.29"
"300009","安科生物","2010-12-31","A","0","589549764.43"
"300009","安科生物","2011-12-31","A","0","603651634.58"
"300009","安科生物","2012-12-31","A","0","652934049.68"
"300009","安科生物","2013-12-31","A","0","749810852.17"
"300009","安科生物","2014-12-31","A","0","915576429.86"
"300009","安科生物","2015-12-31","A","0","1401292748.39"
"300009","安科生物","2016-12-31","A","0","1965243827.59"
"300009","安科生物","2017-12-31","A","0","2254142921.42"
"300009","安科生物","2018-12-31","A","0","2526966294.89"
"300009","安科生物","2019-12-31","A","0","3226206230.51"
"300009","安科生物","2020-12-31","A","0","3504878857.95"
"300009","安科生物","2021-12-31","A","0","3669085976.07"
"300009","安科生物","2022-12-31","A","0","4255325817.63"
"300016","北陆药业","2009-12-31","A","0","451308897.87"
"300016","北陆药业","2010-12-31","A","0","475112864.52"
"300016","北陆药业","2011-12-31","A","0","524656182.87"
"300016","北陆药业","2012-12-31","A","0","583596563.90"
"300016","北陆药业","2013-12-31","A","0","620542201.37"
"300016","北陆药业","2014-12-31","A","0","907004932.35"
"300016","北陆药业","2015-12-31","A","0","1050020353.40"
"300016","北陆药业","2016-12-31","A","0","956092645.19"
"300016","北陆药业","2017-12-31","A","0","1140884990.86"
"300016","北陆药业","2018-12-31","A","0","1288719156.30"
"300016","北陆药业","2019-12-31","A","0","1623818110.94"
"300016","北陆药业","2020-12-31","A","0","2847573506.75"
"300016","北陆药业","2021-12-31","A","0","2902882759.22"
"300016","北陆药业","2022-12-31","A","0","2815514459.14"
"300026","红日药业","2009-12-31","A","1","1061777341.73"
"300026","红日药业","2010-12-31","A","0","1279823070.23"
"300026","红日药业","2011-12-31","A","0","1407469492.86"
"300026","红日药业","2012-12-31","A","0","1801820483.04"
"300026","红日药业","2013-12-31","A","0","2218991608.49"
"300026","红日药业","2014-12-31","A","0","3043409067.18"
"300026","红日药业","2015-12-31","A","0","6472574269.41"
"300026","红日药业","2016-12-31","A","0","7281311089.45"
"300026","红日药业","2017-12-31","A","0","7428215418.85"
"300026","红日药业","2018-12-31","A","0","7483637692.87"
"300026","红日药业","2019-12-31","A","0","8426545426.47"
"300026","红日药业","2020-12-31","A","0","10179628487.94"
"300026","红日药业","2021-12-31","A","0","11607300738.29"
"300026","红日药业","2022-12-31","A","1","12630856694.40"
"300039","上海凯宝","2009-12-31","A","0","1345390188.32"
